frame,t,px,py,pz,qw,qx,qy,qz,jaw_open
1479,59.8122,0.2095758,0.4507478,0.4261601,1, 0, 0, 0,0
1480,59.84365,0.2095758,0.4507478,0.4291041,1, 0, 0, 0,0
1481,59.8729,0.2095758,0.4507478,0.432249,1, 0, 0, 0,0
1482,59.9031,0.2095758,0.4507478,0.4351743,1, 0, 0, 0,0
1483,59.93964,0.2095758,0.4507478,0.4381944,1, 0, 0, 0,0
1484,59.97446,0.2095758,0.4507478,0.4418482,1, 0, 0, 0,0
1485,60.01048,0.2095758,0.4507478,0.4453305,1, 0, 0, 0,0
1486,60.06112,0.2095758,0.4507478,0.4489318,1, 0, 0, 0,0
1487,60.11469,0.2095758,0.4507478,0.4539959,1, 0, 0, 0,0
1488,60.1459,0.2095758,0.4507478,0.4593532,1, 0, 0, 0,0
1489,60.17619,0.2095758,0.4507478,0.4624745,1, 0, 0, 0,0
1490,60.20717,0.2095758,0.4507478,0.4655031,1, 0, 0, 0,0
1491,60.23938,0.2095758,0.4507478,0.4686011,1, 0, 0, 0,0
1492,60.27006,0.2095758,0.4507478,0.4718215,1, 0, 0, 0,0
1493,60.30112,0.2095758,0.4507478,0.4748894,1, 0, 0, 0,0
1494,60.33186,0.2095758,0.4507478,0.4779963,1, 0, 0, 0,0
1495,60.36859,0.2095758,0.4507478,0.4810696,1, 0, 0, 0,0
1496,60.39997,0.2095758,0.4507478,0.484743,1, 0, 0, 0,0
1497,60.43469,0.2095758,0.4507478,0.4878814,1, 0, 0, 0,0
1498,60.46439,0.2095758,0.4507478,0.4913527,1, 0, 0, 0,0
1499,60.49561,0.2095758,0.4507478,0.494323,1, 0, 0, 0,0
1500,60.52487,0.2095758,0.4507478,0.4974445,1, 0, 0, 0,0
1501,60.55452,0.2095758,0.4507478,0.5003705,1, 0, 0, 0,0
1502,60.58481,0.2095758,0.4507478,0.5033355,1, 0, 0, 0,0
1503,60.61625,0.2095758,0.4507478,0.5063651,1, 0, 0, 0,0
1504,60.64654,0.2095758,0.4507478,0.5095083,1, 0, 0, 0,0
1505,60.67769,0.2095758,0.4507478,0.5125382,1, 0, 0, 0,0
1506,60.70784,0.2095758,0.4507478,0.5156531,1, 0, 0, 0,0
1507,60.73767,0.2095758,0.4507478,0.5186676,1, 0, 0, 0,0
1508,60.76725,0.2095758,0.4507478,0.521651,1, 0, 0, 0,0
1509,60.7977,0.2095758,0.4507478,0.5246089,1, 0, 0, 0,0
1510,60.82664,0.2095758,0.4507478,0.5276541,1, 0, 0, 0,0
1511,60.85654,0.2095758,0.4507478,0.530548,1, 0, 0, 0,0
1512,60.88536,0.2095758,0.4507478,0.5335382,1, 0, 0, 0,0
1513,60.91831,0.2095758,0.4507478,0.5364203,1, 0, 0, 0,0
1514,60.94801,0.2095758,0.4507478,0.5397146,1, 0, 0, 0,0
1515,60.97835,0.2095758,0.4507478,0.5426846,1, 0, 0, 0,0
1516,61.00944,0.2095758,0.4507478,0.5457186,1, 0, 0, 0,0
1517,61.04166,0.2095758,0.4507478,0.5488279,1, 0, 0, 0,0
1518,61.07376,0.2095758,0.4507478,0.5520499,1, 0, 0, 0,0
1519,61.10281,0.2095758,0.4507478,0.5552603,1, 0, 0, 0,0
1520,61.13548,0.2095758,0.4507478,0.5581656,1, 0, 0, 0,0
1521,61.16908,0.2095758,0.4507478,0.5614319,1, 0, 0, 0,0
1522,61.19706,0.2095758,0.4507478,0.5647914,1, 0, 0, 0,0
1523,61.2404,0.2095758,0.4507478,0.5675901,1, 0, 0, 0,0
1524,61.27148,0.2095758,0.4507478,0.571924,1, 0, 0, 0,0
1525,61.30279,0.2095758,0.4507478,0.5750318,1, 0, 0, 0,0
1526,61.33227,0.2095758,0.4507478,0.578163,1, 0, 0, 0,0
1527,61.36264,0.2095758,0.4507478,0.5811108,1, 0, 0, 0,0
1528,61.39322,0.2095758,0.4507478,0.584148,1, 0, 0, 0,0
1529,61.422,0.2095758,0.4507478,0.587206,1, 0, 0, 0,0
1530,61.45292,0.2095758,0.4507478,0.5900837,1, 0, 0, 0,0
1531,61.48207,0.2095758,0.4507478,0.5931762,1, 0, 0, 0,0
1532,61.51376,0.2095758,0.4507478,0.5960912,1, 0, 0, 0,0
1533,61.54343,0.2095758,0.4507478,0.5992601,1, 0, 0, 0,0
1534,61.57535,0.2095758,0.4507478,0.6022276,1, 0, 0, 0,0
1535,61.60552,0.2095758,0.4507478,0.6054189,1, 0, 0, 0,0
1536,61.6346,0.2095758,0.4507478,0.6084362,1, 0, 0, 0,0
1537,61.66306,0.2095758,0.4507478,0.6113441,1, 0, 0, 0,0
1538,61.69316,0.2095758,0.4507478,0.6141905,1, 0, 0, 0,0
1539,61.72166,0.2095758,0.4507478,0.6172004,1, 0, 0, 0,0
1540,61.7514,0.2095758,0.4507478,0.6200501,1, 0, 0, 0,0
1541,61.7805,0.2095758,0.4507478,0.6230235,1, 0, 0, 0,0
1542,61.81243,0.2095758,0.4507478,0.6259338,1, 0, 0, 0,0
1543,61.84275,0.2095758,0.4507478,0.6291269,1, 0, 0, 0,0
1544,61.87135,0.2095758,0.4507478,0.6321592,1, 0, 0, 0,0
1545,61.90125,0.2095758,0.4507478,0.6350193,1, 0, 0, 0,0
1546,61.93073,0.2095758,0.4507478,0.6380088,1, 0, 0, 0,0
1547,61.96065,0.2095758,0.4507478,0.640957,1, 0, 0, 0,0
1548,61.98902,0.2095758,0.4507478,0.6439489,1, 0, 0, 0,0
1549,62.02011,0.2095758,0.4507478,0.6467855,1, 0, 0, 0,0
1550,62.05248,0.2095758,0.4507478,0.6498946,1, 0, 0, 0,0
1551,62.08551,0.2095758,0.4507478,0.6531322,1, 0, 0, 0,0
1552,62.11686,0.2095758,0.4507478,0.6564345,1, 0, 0, 0,0
1553,62.14853,0.2095758,0.4507478,0.6595696,1, 0, 0, 0,0
1554,62.17891,0.2095758,0.4507478,0.6627367,1, 0, 0, 0,0
1555,62.20876,0.2095758,0.4507478,0.6657748,1, 0, 0, 0,0
1556,62.23987,0.2095758,0.4507478,0.6687596,1, 0, 0, 0,0
1557,62.27008,0.2095758,0.4507478,0.6718711,1, 0, 0, 0,0
1558,62.30021,0.2095758,0.4507478,0.6748915,1, 0, 0, 0,0
1559,62.32944,0.2095758,0.4507478,0.6779052,1, 0, 0, 0,0
1560,62.36075,0.2095758,0.4507478,0.6808274,1, 0, 0, 0,0
1561,62.39077,0.2095758,0.4507478,0.6839586,1, 0, 0, 0,0
1562,62.42189,0.2095758,0.4507478,0.6869603,1, 0, 0, 0,0
1563,62.4516,0.2095758,0.4507478,0.6900723,1, 0, 0, 0,0
1564,62.48209,0.2095758,0.4507478,0.6930441,1, 0, 0, 0,0
1565,62.51644,0.2095758,0.4507478,0.6960922,1, 0, 0, 0,0
1566,62.55486,0.2095758,0.4507478,0.6995273,1, 0, 0, 0,0
1567,62.58582,0.2095758,0.4507478,0.7033694,1, 0, 0, 0,0
1568,62.61641,0.2095758,0.4507478,0.7064654,1, 0, 0, 0,0
1569,62.64778,0.2095758,0.4507478,0.7095251,1, 0, 0, 0,0
1570,62.68159,0.2095758,0.4507478,0.7126616,1, 0, 0, 0,0
1571,62.71411,0.2095758,0.4507478,0.7160424,1, 0, 0, 0,0
1572,62.74293,0.2095758,0.4507478,0.7192944,1, 0, 0, 0,0
1573,62.7737,0.2095758,0.4507478,0.7221766,1, 0, 0, 0,0
1574,62.80558,0.2095758,0.4507478,0.7252542,1, 0, 0, 0,0
1575,62.83501,0.2095758,0.4507478,0.7284415,1, 0, 0, 0,0
1576,62.87218,0.2095758,0.4507478,0.7313849,1, 0, 0, 0,0
1577,62.90838,0.2095758,0.4507478,0.7351013,1, 0, 0, 0,0
1578,62.94432,0.2095758,0.4507478,0.7387216,1, 0, 0, 0,0
1579,62.99079,0.2095758,0.4507478,0.7423155,1, 0, 0, 0,0
1580,63.04107,0.2095758,0.4507478,0.7469629,1, 0, 0, 0,0
1581,63.07245,0.2095758,0.4507478,0.7519906,1, 0, 0, 0,0
1582,63.10221,0.2095758,0.4507478,0.7551286,1, 0, 0, 0,0
1583,63.13469,0.2095758,0.4507478,0.7581048,1, 0, 0, 0,0
1584,63.16669,0.2095758,0.4507478,0.7613524,1, 0, 0, 0,0
1585,63.19772,0.2095758,0.4507478,0.7645528,1, 0, 0, 0,0
1586,63.22781,0.2095758,0.4507478,0.7676561,1, 0, 0, 0,0
1587,63.25754,0.2095758,0.4507478,0.7706652,1, 0, 0, 0,0
1588,63.28863,0.2095758,0.4507478,0.7736375,1, 0, 0, 0,0
1589,63.32088,0.2095758,0.4507478,0.7767471,1, 0, 0, 0,0
1590,63.35086,0.2095758,0.4507478,0.7799715,1, 0, 0, 0,0
1591,63.38003,0.2095758,0.4507478,0.7829702,1, 0, 0, 0,0
1592,63.40975,0.2095758,0.4507478,0.7858866,1, 0, 0, 0,0
1593,63.44073,0.2095758,0.4507478,0.7888588,1, 0, 0, 0,0
1594,63.47181,0.2095758,0.4507478,0.7919564,1, 0, 0, 0,0
1595,63.50204,0.2095758,0.4507478,0.7950648,1, 0, 0, 0,0
1596,63.53572,0.2095758,0.4507478,0.798088,1, 0, 0, 0,0
1597,63.57198,0.2095758,0.4507478,0.8014559,1, 0, 0, 0,0
1598,63.60376,0.2095758,0.4507478,0.8050821,1, 0, 0, 0,0
1599,63.63246,0.2095758,0.4507478,0.8082592,1, 0, 0, 0,0
1600,63.66162,0.2095758,0.4507478,0.8111299,1, 0, 0, 0,0
1601,63.69132,0.2095758,0.4507478,0.8140459,1, 0, 0, 0,0
1602,63.72132,0.2095758,0.4507478,0.8170158,1, 0, 0, 0,0
1603,63.75327,0.2095758,0.4507478,0.8200161,1, 0, 0, 0,0
1604,63.78468,0.2095758,0.4507478,0.823211,1, 0, 0, 0,0
1605,63.81488,0.2095758,0.4507478,0.8263513,1, 0, 0, 0,0
1606,63.84503,0.2095758,0.4507478,0.8293717,1, 0, 0, 0,0
1607,63.87598,0.2095758,0.4507478,0.8323867,1, 0, 0, 0,0
1608,63.90631,0.2095758,0.4507478,0.8354824,1, 0, 0, 0,0
1609,63.93734,0.2095758,0.4507478,0.838515,1, 0, 0, 0,0
1610,63.96773,0.2095758,0.4507478,0.8416182,1, 0, 0, 0,0
1611,63.99869,0.2095758,0.4507478,0.8446567,1, 0, 0, 0,0
1612,64.02958,0.2095758,0.4507478,0.8477529,1, 0, 0, 0,0
1613,64.05917,0.2095758,0.4507478,0.8508419,1, 0, 0, 0,0
1614,64.08978,0.2095758,0.4507478,0.8538005,1, 0, 0, 0,0
1615,64.11984,0.2095758,0.4507478,0.8568617,1, 0, 0, 0,0
1616,64.1513,0.2095758,0.4507478,0.8598679,1, 0, 0, 0,0
1617,64.18565,0.2095758,0.4507478,0.8630134,1, 0, 0, 0,0
1618,64.21728,0.2095758,0.4507478,0.8664494,1, 0, 0, 0,0
1619,64.24751,0.2095758,0.4507478,0.8696113,1, 0, 0, 0,0
1620,64.27627,0.2095758,0.4507478,0.8726354,1, 0, 0, 0,0
1621,64.30578,0.2095758,0.4507478,0.8755102,1, 0, 0, 0,0
1622,64.33445,0.2095758,0.4507478,0.8784614,1, 0, 0, 0,0
1623,64.36391,0.2095758,0.4507478,0.8813286,1, 0, 0, 0,0
1624,64.39437,0.2095758,0.4507478,0.8842742,1, 0, 0, 0,0
1625,64.4239,0.2095758,0.4507478,0.8873211,1, 0, 0, 0,0
1626,64.45382,0.2095758,0.4507478,0.8902737,1, 0, 0, 0,0
1627,64.48392,0.2095758,0.4507478,0.8932657,1, 0, 0, 0,0
1628,64.51566,0.2095758,0.4507478,0.8962762,1, 0, 0, 0,0
1629,64.55005,0.2095758,0.4507478,0.8994503,1, 0, 0, 0,0
1630,64.58186,0.2095758,0.4507478,0.902889,1, 0, 0, 0,0
1631,64.61297,0.2095758,0.4507478,0.9060696,1, 0, 0, 0,0
1632,64.64282,0.2095758,0.4507478,0.9091804,1, 0, 0, 0,0
1633,64.67278,0.2095758,0.4507478,0.9121664,1, 0, 0, 0,0
1634,64.7038,0.2095758,0.4507478,0.9151611,1, 0, 0, 0,0
1635,64.7337,0.2095758,0.4507478,0.9182637,1, 0, 0, 0,0
1636,64.76445,0.2095758,0.4507478,0.921254,1, 0, 0, 0,0
1637,64.79488,0.2095758,0.4507478,0.9243288,1, 0, 0, 0,0
1638,64.83331,0.2095758,0.4507478,0.9273723,1, 0, 0, 0,0
1639,64.86407,0.2095758,0.4507478,0.9312155,1, 0, 0, 0,0
1640,64.89541,0.2095758,0.4507478,0.9342905,1, 0, 0, 0,0
1641,64.92449,0.2095758,0.4507478,0.9374251,1, 0, 0, 0,0
1642,64.95333,0.2095758,0.4507478,0.9403335,1, 0, 0, 0,0
1643,64.99937,0.2095758,0.4507478,0.9432168,1, 0, 0, 0,0
1644,65.02796,0.2095758,0.4507478,0.9478213,1, 0, 0, 0,0
1645,65.05809,0.2095758,0.4507478,0.9506805,1, 0, 0, 0,0
1646,65.08884,0.2095758,0.4507478,0.9536932,1, 0, 0, 0,0
1647,65.11832,0.2095758,0.4507478,0.956768,1, 0, 0, 0,0
1648,65.14947,0.2095758,0.4507478,0.9597162,1, 0, 0, 0,0
1649,65.17942,0.2095758,0.4507478,0.9628309,1, 0, 0, 0,0
1650,65.20798,0.2095758,0.4507478,0.9658265,1, 0, 0, 0,0
1651,65.23855,0.2095758,0.4507478,0.9686828,1, 0, 0, 0,0
1652,65.26965,0.2095758,0.4507478,0.9717392,1, 0, 0, 0,0
1653,65.30124,0.2095758,0.4507478,0.9748495,1, 0, 0, 0,0
1654,65.3308,0.2095758,0.4507478,0.9780082,1, 0, 0, 0,0
1655,65.3616,0.2095758,0.4507478,0.9809639,1, 0, 0, 0,0
1656,65.39088,0.2095758,0.4507478,0.9840446,1, 0, 0, 0,0
1657,65.42117,0.2095758,0.4507478,0.9869725,1, 0, 0, 0,0
1658,65.45251,0.2095758,0.4507478,0.990001,1, 0, 0, 0,0
1659,65.48685,0.2095758,0.4507478,0.9931359,1, 0, 0, 0,0
1660,65.51747,0.2095758,0.4507478,0.9965699,1, 0, 0, 0,0
1661,65.54945,0.2095758,0.4507478,0.9996312,1, 0, 0, 0,0
1662,65.57989,0.2095758,0.4507478,1.002829,1, 0, 0, 0,0
1663,65.60979,0.2095758,0.4507478,1.005873,1, 0, 0, 0,0
1664,65.64032,0.2095758,0.4507478,1.008863,1, 0, 0, 0,0
1665,65.67031,0.2095758,0.4507478,1.011917,1, 0, 0, 0,0
1666,65.70096,0.2095758,0.4507478,1.014915,1, 0, 0, 0,0
1667,65.73125,0.2095758,0.4507478,1.01798,1, 0, 0, 0,0
1668,65.76384,0.2095758,0.4507478,1.02101,1, 0, 0, 0,0
1669,65.81609,0.2095758,0.4507478,1.024268,1, 0, 0, 0,0
1670,65.86236,0.2095758,0.4507478,1.029493,1, 0, 0, 0,0
1671,65.915,0.2095758,0.4507478,1.03412,1, 0, 0, 0,0
1672,65.96113,0.2095758,0.4507478,1.039384,1, 0, 0, 0,0
1673,66.00797,0.2095758,0.4507478,1.043997,1, 0, 0, 0,0
1674,66.05453,0.2095758,0.4507478,1.048681,1, 0, 0, 0,0
1675,66.10364,0.2095758,0.4507478,1.053337,1, 0, 0, 0,0
1676,66.15312,0.2095758,0.4507478,1.058248,1, 0, 0, 0,0
1677,66.20171,0.2095758,0.4507478,1.063196,1, 0, 0, 0,0
1678,66.25043,0.2095758,0.4507478,1.068056,1, 0, 0, 0,0
1679,66.29906,0.2095758,0.4507478,1.072928,1, 0, 0, 0,0
1680,66.34934,0.2095758,0.4507478,1.07779,1, 0, 0, 0,0
1681,66.40016,0.2095758,0.4507478,1.082819,1, 0, 0, 0,0
1682,66.45358,0.2095758,0.4507478,1.0879,1, 0, 0, 0,0
1683,66.50186,0.2095758,0.4507478,1.093242,1, 0, 0, 0,0
1684,66.54914,0.2095758,0.4507478,1.09807,1, 0, 0, 0,0
1685,66.59754,0.2095758,0.4507478,1.102798,1, 0, 0, 0,0
1686,66.65194,0.2095758,0.4507478,1.107638,1, 0, 0, 0,0
1687,66.70677,0.2095758,0.4507478,1.113078,1, 0, 0, 0,0
1688,66.76069,0.2095758,0.4507478,1.118562,1, 0, 0, 0,0
1689,66.79287,0.2095758,0.4507478,1.123953,1, 0, 0, 0,0
1690,66.82466,0.2095758,0.4507478,1.127171,1, 0, 0, 0,0
1691,66.85608,0.2095758,0.4507478,1.13035,1, 0, 0, 0,0
1692,66.88615,0.2095758,0.4507478,1.133492,1, 0, 0, 0,0
1693,66.9201,0.2095758,0.4507478,1.136499,1, 0, 0, 0,0
1694,66.9539,0.2095758,0.4507478,1.139894,1, 0, 0, 0,0
1695,66.98509,0.2095758,0.4507478,1.143273,1, 0, 0, 0,0
1696,67.01662,0.2095758,0.4507478,1.146393,1, 0, 0, 0,0
1697,67.06174,0.2095758,0.4507478,1.149545,1, 0, 0, 0,0
1698,67.0939,0.2095758,0.4507478,1.154057,1, 0, 0, 0,0
1699,67.12626,0.2095758,0.4507478,1.157274,1, 0, 0, 0,0
1700,67.15858,0.2095758,0.4507478,1.160509,1, 0, 0, 0,0
1701,67.19003,0.2095758,0.4507478,1.163741,1, 0, 0, 0,0
1702,67.22472,0.2095758,0.4507478,1.166886,1, 0, 0, 0,0
1703,67.25649,0.2095758,0.4507478,1.170355,1, 0, 0, 0,0
1704,67.28938,0.2095758,0.4507478,1.173532,1, 0, 0, 0,0
1705,67.32116,0.2095758,0.4507478,1.176821,1, 0, 0, 0,0
1706,67.35414,0.2095758,0.4507478,1.179999,1, 0, 0, 0,0
1707,67.38523,0.2095758,0.4507478,1.183298,1, 0, 0, 0,0
1708,67.4192,0.2095758,0.4507478,1.186406,1, 0, 0, 0,0
1709,67.45141,0.2095758,0.4507478,1.189804,1, 0, 0, 0,0
1710,67.48354,0.2095758,0.4507478,1.193024,1, 0, 0, 0,0
1711,67.51403,0.2095758,0.4507478,1.196238,1, 0, 0, 0,0
1712,67.54627,0.2095758,0.4507478,1.199286,1, 0, 0, 0,0
1713,67.57723,0.2095758,0.4507478,1.20251,1, 0, 0, 0,0
1714,67.60922,0.2095758,0.4507478,1.205606,1, 0, 0, 0,0
1715,67.64325,0.2095758,0.4507478,1.208805,1, 0, 0, 0,0
1716,67.67337,0.2095758,0.4507478,1.212208,1, 0, 0, 0,0
1717,67.70575,0.2095758,0.4507478,1.21522,1, 0, 0, 0,0
1718,67.73944,0.2095758,0.4507478,1.218458,1, 0, 0, 0,0
1719,67.77062,0.2095758,0.4507478,1.221827,1, 0, 0, 0,0
1720,67.80132,0.2095758,0.4507478,1.224945,1, 0, 0, 0,0
1721,67.83428,0.2095758,0.4507478,1.228014,1, 0, 0, 0,0
1722,67.86545,0.2095758,0.4507478,1.231311,1, 0, 0, 0,0
1723,67.89754,0.2095758,0.4507478,1.234428,1, 0, 0, 0,0
1724,67.92797,0.2095758,0.4507478,1.234428,1, 0, 0, 0,0
1725,67.95959,0.2095758,0.4507478,1.234428,1, 0, 0, 0,0
1726,67.98811,0.2095758,0.4507478,1.234428,1, 0, 0, 0,0
1727,68.01659,0.2095758,0.4507478,1.234428,1, 0, 0, 0,0
1728,68.0453,0.2095758,0.4507478,1.234428,1, 0, 0, 0,0
1729,68.07569,0.2095758,0.4507478,1.234428,1, 0, 0, 0,0
1730,68.10394,0.2095758,0.4507478,1.234428,1, 0, 0, 0,0
1731,68.13165,0.2095758,0.4507478,1.234428,1, 0, 0, 0,0
1732,68.16303,0.2095758,0.4507478,1.234428,1, 0, 0, 0,0
1733,68.19206,0.2095758,0.4507478,1.234428,1, 0, 0, 0,0
1734,68.22397,0.2095758,0.4507478,1.234428,1, 0, 0, 0,0
1735,68.25385,0.2095758,0.4507478,1.234428,1, 0, 0, 0,0
1736,68.2831,0.2095758,0.4507478,1.234428,1, 0, 0, 0,0
1737,68.31291,0.2095758,0.4507478,1.234428,1, 0, 0, 0,0
1738,68.3417,0.2095758,0.4507478,1.234428,1, 0, 0, 0,0
1739,68.37042,0.2095758,0.4507478,1.234428,1, 0, 0, 0,0
1740,68.40185,0.2095758,0.4507478,1.234428,1, 0, 0, 0,0
1741,68.43079,0.2095758,0.4507478,1.234428,1, 0, 0, 0,0
1742,68.45971,0.2095758,0.4507478,1.234428,1, 0, 0, 0,0
1743,68.49015,0.2095758,0.4507478,1.234428,1, 0, 0, 0,0
1744,68.53374,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1745,68.56254,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1746,68.59214,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1747,68.62196,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1748,68.65287,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1749,68.69197,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1750,68.72034,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1751,68.7498,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1752,68.77795,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1753,68.80518,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1754,68.83351,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1755,68.86088,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1756,68.88829,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1757,68.91648,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1758,68.94451,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1759,68.97315,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1760,69.00222,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1761,69.03122,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1762,69.07542,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1763,69.10611,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1764,69.13541,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1765,69.16758,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1766,69.19933,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1767,69.2313,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1768,69.26463,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1769,69.29651,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1770,69.32792,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1771,69.35796,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1772,69.38872,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1773,69.42338,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1774,69.45936,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1775,69.49329,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1776,69.52607,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1777,69.55851,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1778,69.59562,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1779,69.63593,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1780,69.67387,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1781,69.71237,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1782,69.76263,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1783,69.8167,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1784,69.84937,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1785,69.88328,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1786,69.91586,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1787,69.95071,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1788,69.98618,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1789,70.02152,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1790,70.05647,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1791,70.08891,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1792,70.12137,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1793,70.1556,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1794,70.18768,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1795,70.22059,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1796,70.25498,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1797,70.29244,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1798,70.3241,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1799,70.35694,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1800,70.38829,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1801,70.42146,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1802,70.45384,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1803,70.48784,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1804,70.51977,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1805,70.55246,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1806,70.58537,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1807,70.6171,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1808,70.64866,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1809,70.67984,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1810,70.7113,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1811,70.74318,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1812,70.77483,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1813,70.80684,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1814,70.83739,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1815,70.86824,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1816,70.89948,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1817,70.93104,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1818,70.96168,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1819,70.99152,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1820,71.02365,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1821,71.05479,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1822,71.08569,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1823,71.11756,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1824,71.14783,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1825,71.1795,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1826,71.21056,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1827,71.24067,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1828,71.27039,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1829,71.30149,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1830,71.33527,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1831,71.36559,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1832,71.39568,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1833,71.42596,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1834,71.45737,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1835,71.48901,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1836,71.52003,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1837,71.55529,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1838,71.58746,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1839,71.61951,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1840,71.64988,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1841,71.68147,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
