frame,t,hand,p_x,p_y,p_z,qw,qx,qy,qz,is_open,close_event,open_event,box_x,box_y,box_z,center_x,center_y,center_z,enable_squeeze,squeeze_amount,squeeze_alpha_step
797,21.26687,right,0.7721685,-0.09573914,0.07623565,0.545369,0.3877313,-0.1759399,0.7219989,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
798,21.28927,left,0.724579,0.1915706,0.182065,0.4854096,-0.1333679,0.2196529,0.8356693,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
798,21.28927,right,0.7682498,-0.09314074,0.07533193,0.5471289,0.3859015,-0.1768078,0.7214354,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
799,21.31223,left,0.7227199,0.1919885,0.1736813,0.4908364,-0.127661,0.2089198,0.8361429,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
799,21.31223,right,0.7637709,-0.08957444,0.07379818,0.549343,0.3833179,-0.1790643,0.7205732,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
800,21.33621,left,0.7248668,0.1844807,0.1706249,0.4890704,-0.09879143,0.1920936,0.8450742,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
800,21.33621,right,0.7590814,-0.08544455,0.0729872,0.5523922,0.3819168,-0.1827215,0.7180636,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
801,21.3597,left,0.7274838,0.1746766,0.1663002,0.4827076,-0.0841324,0.1794587,0.853059,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
801,21.3597,right,0.7554187,-0.0816275,0.07362556,0.5557216,0.3831584,-0.1848152,0.7142874,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
802,21.38331,left,0.7286307,0.1645211,0.1601579,0.4752927,-0.08956201,0.17411,0.8577653,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
802,21.38331,right,0.7519423,-0.07792564,0.07495368,0.5589491,0.3844075,-0.1856631,0.7108699,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
803,21.40717,left,0.7278644,0.1557125,0.1549896,0.4697708,-0.1062344,0.1762941,0.8584579,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
803,21.40717,right,0.749088,-0.07486872,0.07679391,0.5620871,0.3833006,-0.1841191,0.7093933,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
804,21.43004,left,0.7269387,0.1474502,0.1519407,0.467301,-0.1090709,0.1744161,0.8598328,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
804,21.43004,right,0.7465589,-0.07196681,0.07834291,0.5650543,0.3803076,-0.1816946,0.709272,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
805,21.45323,left,0.7286748,0.1362283,0.1503562,0.4630257,-0.0950314,0.1647095,0.8657061,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
805,21.45323,right,0.7445405,-0.0699852,0.08009696,0.5667771,0.3811715,-0.1826243,0.707192,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
806,21.47655,left,0.7351766,0.1151676,0.1500185,0.448963,-0.07494342,0.1517257,0.8773797,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
806,21.47655,right,0.7434255,-0.06972192,0.08447349,0.5666135,0.3880001,-0.1829304,0.7035208,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
807,21.49929,left,0.7403447,0.1030778,0.1502064,0.4387605,-0.07991206,0.1521339,0.8820196,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
807,21.49929,right,0.7435836,-0.07104321,0.08774376,0.5663076,0.3901699,-0.1796362,0.703416,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
808,21.52625,left,0.7456633,0.09209655,0.1499561,0.4290648,-0.08749241,0.1536416,0.8858006,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
808,21.52625,right,0.7444944,-0.0736116,0.09048128,0.5646945,0.3919977,-0.1755307,0.7047318,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
809,21.54914,left,0.7524947,0.08099557,0.1472677,0.4178512,-0.09684516,0.1508205,0.8906596,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
809,21.54914,right,0.7460306,-0.07794489,0.09227812,0.5603561,0.3963438,-0.1742407,0.7060827,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
810,21.5721,left,0.7597386,0.07125591,0.1454598,0.4078211,-0.09844568,0.1463542,0.8958632,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
810,21.5721,right,0.7473541,-0.08379604,0.09138048,0.5536439,0.4020016,-0.1778559,0.7072768,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
811,21.59515,left,0.7677715,0.06335469,0.145507,0.3984215,-0.09662002,0.1436176,0.9007213,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
811,21.59515,right,0.74863,-0.08849539,0.09101534,0.5490762,0.4045989,-0.1788854,0.7090946,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
812,21.61771,left,0.7782052,0.05507927,0.1433932,0.3858146,-0.09822853,0.1384264,0.9068276,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
812,21.61771,right,0.7505611,-0.09290059,0.09078157,0.5460823,0.4055674,-0.1779337,0.71109,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
813,21.64088,left,0.7904307,0.04620151,0.1389762,0.3692707,-0.1066748,0.1317839,0.9137246,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
813,21.64088,right,0.7522366,-0.09727146,0.09076142,0.5444911,0.4045959,-0.1750065,0.7135857,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
814,21.66337,left,0.8032967,0.03850614,0.1328604,0.3527302,-0.1164981,0.1234301,0.9202036,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
814,21.66337,right,0.7543482,-0.1016296,0.0904938,0.5425124,0.4037146,-0.1725037,0.7161965,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
815,21.68586,left,0.8152987,0.03460763,0.126747,0.3401849,-0.1209627,0.1146164,0.9254757,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
815,21.68586,right,0.7567741,-0.1054993,0.08963537,0.5402865,0.4038465,-0.1718547,0.7179585,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
816,21.7088,left,0.8255137,0.03357343,0.1218922,0.3315708,-0.1230889,0.1077386,0.9291407,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
816,21.7088,right,0.7590677,-0.1098453,0.08877409,0.5374937,0.4047689,-0.1716427,0.7195843,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
817,21.73218,left,0.8404646,0.03407441,0.1174101,0.3184122,-0.1290286,0.1029667,0.9334684,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
817,21.73218,right,0.7622344,-0.1163355,0.08622575,0.5330681,0.4042367,-0.1708211,0.7233611,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
818,21.75558,left,0.8477306,0.03643413,0.1169841,0.3122246,-0.1341375,0.104158,0.9347054,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
818,21.75558,right,0.7637666,-0.1206142,0.08393633,0.5303937,0.4024673,-0.170434,0.7263986,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
819,21.77833,left,0.8484733,0.04341842,0.1191655,0.3177648,-0.1365984,0.1112513,0.9316596,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
819,21.77833,right,0.7656447,-0.124195,0.08147633,0.5280864,0.4004171,-0.1701599,0.7292712,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
820,21.8016,left,0.8394042,0.05778037,0.1210202,0.3384959,-0.1464702,0.1230379,0.921319,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
820,21.8016,right,0.7669967,-0.1273306,0.07893753,0.5261419,0.3983828,-0.1704334,0.7317228,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
821,21.82484,left,0.8254646,0.07740407,0.1230696,0.3653947,-0.154817,0.1357878,0.9077886,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
821,21.82484,right,0.7682372,-0.1299346,0.07687056,0.5241032,0.3979655,-0.1713722,0.7331922,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
822,21.8478,left,0.8184317,0.09099649,0.1252337,0.3786068,-0.1590189,0.1440357,0.9003464,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
822,21.8478,right,0.7692792,-0.1317852,0.0750742,0.5224755,0.3968858,-0.1714299,0.7349237,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
823,21.87073,left,0.8128429,0.1024906,0.1286895,0.3863642,-0.1625716,0.1526219,0.8949859,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
823,21.87073,right,0.7695223,-0.1326553,0.07345986,0.5225797,0.3950643,-0.1712906,0.7358629,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
824,21.89355,left,0.8057071,0.1158979,0.1351672,0.3965443,-0.1646233,0.1657119,0.8878014,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
824,21.89355,right,0.7695249,-0.1331973,0.07189524,0.5225543,0.3940215,-0.1722812,0.7362087,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
825,21.91679,left,0.7945563,0.1346023,0.1439495,0.4136513,-0.1658512,0.1850379,0.8758693,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
825,21.91679,right,0.7692309,-0.1335154,0.07035041,0.5223522,0.3925828,-0.1730483,0.7369405,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
826,21.93963,left,0.78071,0.1574434,0.1517074,0.4361791,-0.1713824,0.2070148,0.8587903,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
826,21.93963,right,0.7687809,-0.1340074,0.0697614,0.5216168,0.3928633,-0.1734652,0.7372139,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
827,21.96252,left,0.7673083,0.1820004,0.1573529,0.4579577,-0.183616,0.2295009,0.8389811,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
827,21.96252,right,0.7684861,-0.1336658,0.06966996,0.5215573,0.3933338,-0.1739302,0.7368954,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
828,21.98559,left,0.7558885,0.2039521,0.162124,0.4749468,-0.1923926,0.2478441,0.8221824,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
828,21.98559,right,0.7674006,-0.132379,0.06978464,0.5226788,0.3937235,-0.1747952,0.735687,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
829,22.00834,left,0.746154,0.2257226,0.1676275,0.4906056,-0.196549,0.266958,0.8058587,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
829,22.00834,right,0.7661176,-0.1305194,0.07063854,0.5246592,0.3946449,-0.1758984,0.7335175,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
830,22.0317,left,0.7338943,0.2608117,0.1769665,0.5157412,-0.1911548,0.2941162,0.7816435,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
830,22.0317,right,0.7639633,-0.1268073,0.071679,0.5285608,0.395174,-0.1768466,0.7301961,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
831,22.05386,left,0.7261091,0.2860966,0.180571,0.5344291,-0.1903663,0.3122009,0.7620215,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
831,22.05386,right,0.7618989,-0.1243546,0.07280576,0.5311928,0.3948188,-0.1767016,0.7285114,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
832,22.07701,left,0.7189065,0.3100855,0.179534,0.550073,-0.2005498,0.3301336,0.7404129,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
832,22.07701,right,0.7598179,-0.1221491,0.07338297,0.5330167,0.3972384,-0.1791366,0.7252619,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
833,22.10039,left,0.7129011,0.3303368,0.1752311,0.5613874,-0.2154244,0.3451371,0.7206365,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
833,22.10039,right,0.7575408,-0.1200904,0.07361364,0.5342638,0.4009648,-0.1830697,0.7213009,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
834,22.1232,left,0.7080963,0.3438116,0.1691356,0.567527,-0.2287398,0.3522509,0.708174,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
834,22.1232,right,0.7553945,-0.1175229,0.07499444,0.5369586,0.4024525,-0.1831006,0.7184578,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
835,22.14638,left,0.7053818,0.3502491,0.1647723,0.5712074,-0.2288268,0.3486113,0.7069869,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
835,22.14638,right,0.7530047,-0.1140658,0.07751119,0.5411022,0.4037002,-0.1825256,0.714786,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
836,22.16972,left,0.7043297,0.3550183,0.164886,0.5753355,-0.2141525,0.3426398,0.711144,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
836,22.16972,right,0.7501372,-0.1101871,0.08020794,0.5460148,0.406322,-0.18365,0.7092553,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
837,22.19264,left,0.7034786,0.3594044,0.1646833,0.5789875,-0.2019651,0.3382015,0.7138651,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
837,22.19264,right,0.7466564,-0.105124,0.0828687,0.5513752,0.4118482,-0.188593,0.7005705,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
838,22.21559,left,0.7010494,0.3656726,0.1593113,0.581205,-0.2086948,0.3421893,0.7082045,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
838,22.21559,right,0.743023,-0.1009259,0.0847311,0.5561533,0.4162668,-0.1935384,0.6927903,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
839,22.23887,left,0.6979905,0.3721392,0.1497444,0.5821384,-0.227942,0.3489573,0.6981305,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
839,22.23887,right,0.7395481,-0.0962614,0.08594012,0.5610962,0.4186025,-0.1979813,0.6861097,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
840,22.26232,left,0.6951895,0.3774113,0.1379523,0.5824321,-0.2483419,0.3532944,0.6886815,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
840,22.26232,right,0.7360343,-0.09152623,0.08636618,0.5661389,0.4200098,-0.2029129,0.6796358,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
841,22.28508,left,0.6927195,0.3800084,0.1266894,0.5817401,-0.2637516,0.3543705,0.6829606,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
841,22.28508,right,0.7315957,-0.08703522,0.08532906,0.5695377,0.4242979,-0.2127874,0.6710586,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
842,22.30759,left,0.6909793,0.3814158,0.1181403,0.5823365,-0.269762,0.3526162,0.68101,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
842,22.30759,right,0.7266539,-0.08350424,0.08179343,0.5701073,0.4308649,-0.2286957,0.6610835,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
843,22.33007,left,0.6887668,0.3833458,0.1109511,0.5829102,-0.2743475,0.3530244,0.678471,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
843,22.33007,right,0.7214512,-0.08034587,0.07540262,0.5676047,0.4411388,-0.2506739,0.6483703,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
844,22.35218,left,0.6873246,0.3848065,0.1028326,0.5816346,-0.2847666,0.356631,0.6733674,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
844,22.35218,right,0.7175678,-0.07965894,0.07124901,0.5662036,0.4455354,-0.2593886,0.6431402,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
845,22.3745,left,0.6853657,0.3868691,0.09325218,0.5804805,-0.2999559,0.3621264,0.6647807,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
845,22.3745,right,0.7144058,-0.08048205,0.06727397,0.5659634,0.4447192,-0.2610229,0.6432554,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
846,22.39643,left,0.6836963,0.390023,0.08432591,0.5804687,-0.3128287,0.368412,0.6553372,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
846,22.39643,right,0.7105261,-0.07864077,0.06185973,0.5662769,0.4453416,-0.2697763,0.6389226,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
847,22.41876,left,0.6818145,0.3923693,0.07596314,0.5804591,-0.3242709,0.3739141,0.6466095,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
847,22.41876,right,0.7060404,-0.07425351,0.05522895,0.5672997,0.4484736,-0.2866079,0.6284096,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
848,22.44193,left,0.680405,0.3929247,0.06796944,0.5795047,-0.3335382,0.3774751,0.6406552,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
848,22.44193,right,0.7024604,-0.06909208,0.0504142,0.5696203,0.4519245,-0.2989958,0.6179793,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
849,22.46442,left,0.6791581,0.3926836,0.05689085,0.5797606,-0.3426007,0.3776694,0.6355063,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
849,22.46442,right,0.7001981,-0.06866832,0.0480597,0.5737114,0.4528114,-0.2934553,0.6161989,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
850,22.4873,left,0.6785859,0.39445,0.05096662,0.5829195,-0.3441049,0.3783886,0.6313627,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
850,22.4873,right,0.6986781,-0.06813984,0.04298675,0.5727493,0.4535495,-0.2986779,0.614038,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
851,22.51047,left,0.6781554,0.3964887,0.04566956,0.5851829,-0.3475138,0.3818843,0.6252675,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
851,22.51047,right,0.6962934,-0.06761444,0.03504896,0.5655708,0.460446,-0.3166767,0.606494,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
852,22.53261,left,0.6777672,0.3969092,0.04060531,0.5827088,-0.3565039,0.3885002,0.6184036,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
852,22.53261,right,0.6946901,-0.06801701,0.02921069,0.5576196,0.470217,-0.331332,0.5984777,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
853,22.55504,left,0.6775944,0.3951401,0.03593516,0.5757351,-0.3692789,0.3964466,0.6123661,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
853,22.55504,right,0.6937463,-0.06821284,0.02494764,0.5520772,0.4771921,-0.3401615,0.5931177,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
854,22.57698,left,0.6775799,0.3926207,0.03155279,0.5706877,-0.3771154,0.3997781,0.6101451,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
854,22.57698,right,0.6923116,-0.0667506,0.02065313,0.5498462,0.479908,-0.3470624,0.5889866,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
855,22.5992,left,0.6771132,0.3916841,0.02826595,0.570865,-0.377332,0.4003927,0.6094419,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
855,22.5992,right,0.6914873,-0.0643789,0.0173769,0.5509606,0.4789522,-0.3500699,0.5869398,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
856,22.62162,left,0.6767499,0.3916914,0.02479959,0.5753212,-0.3735145,0.3976999,0.6093663,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
856,22.62162,right,0.6904985,-0.06198664,0.01419616,0.5497195,0.481751,-0.3565957,0.5818626,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
857,22.64348,left,0.6764323,0.3901951,0.02150321,0.5759545,-0.3748356,0.3968406,0.6085164,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
857,22.64348,right,0.6897368,-0.05929163,0.01216376,0.5492706,0.4852094,-0.3613679,0.5764433,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
858,22.6656,left,0.6760118,0.3862342,0.01959801,0.5699078,-0.3820379,0.4005909,0.6072719,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
858,22.6656,right,0.6886061,-0.05519696,0.009362578,0.5495003,0.4866616,-0.367548,0.5710678,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
859,22.68817,left,0.675594,0.3827976,0.01808786,0.5643556,-0.3883471,0.404078,0.6061438,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
859,22.68817,right,0.687753,-0.05082417,0.007210135,0.5512197,0.4859809,-0.3706756,0.5679604,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
860,22.7107,left,0.6749437,0.3802553,0.01742363,0.5596776,-0.3925697,0.4076464,0.6053713,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
860,22.7107,right,0.6870078,-0.04689017,0.00607574,0.5516353,0.4883534,-0.3742978,0.5631257,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
861,22.73265,left,0.6744349,0.3795024,0.01819003,0.5587324,-0.3907561,0.4106527,0.605386,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
861,22.73265,right,0.6865088,-0.0435501,0.004751325,0.549785,0.4926239,-0.3804071,0.5570894,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
862,22.7548,left,0.6736573,0.3782324,0.01851368,0.5566683,-0.3912706,0.4139566,0.6047046,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
862,22.7548,right,0.6860254,-0.04147077,0.003811121,0.5452643,0.5007181,-0.3879956,0.5490243,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
863,22.77734,left,0.6727392,0.3769426,0.01714909,0.5542234,-0.3947285,0.4166492,0.602851,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
863,22.77734,right,0.6854419,-0.0401011,0.002990246,0.5425662,0.5062147,-0.3907952,0.5446537,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
864,22.79933,left,0.6713823,0.3761555,0.01495755,0.5515064,-0.4002786,0.421233,0.5984818,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
864,22.79933,right,0.6844668,-0.03894448,0.001774669,0.5418077,0.508172,-0.3911749,0.5433119,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
865,22.82226,left,0.6703273,0.3762995,0.01295733,0.5500949,-0.4050684,0.4259911,0.5931669,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
865,22.82226,right,0.6834239,-0.03743148,-9.512901E-05,0.5408504,0.5091318,-0.3929491,0.5420856,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
866,22.84431,left,0.6694424,0.3766586,0.01127958,0.5494588,-0.4080579,0.4291429,0.5894237,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
866,22.84431,right,0.6821582,-0.03479011,-0.002880156,0.5399454,0.5085718,-0.3963532,0.5410342,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
867,22.86629,left,0.6685354,0.3766243,0.01023591,0.5483314,-0.4101516,0.4326483,0.5864502,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
867,22.86629,right,0.6810047,-0.03293876,-0.006112218,0.5376945,0.5094802,-0.4001372,0.5396339,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
868,22.88883,left,0.6676834,0.3769569,0.009835124,0.5477676,-0.4107436,0.4363653,0.5838029,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
868,22.88883,right,0.6799065,-0.03190958,-0.00855267,0.5365502,0.5096408,-0.4011463,0.5398721,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
869,22.91117,left,0.666877,0.375879,0.007825613,0.5474734,-0.4129534,0.4366702,0.5822899,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
869,22.91117,right,0.6789053,-0.03042527,-0.01092339,0.5359857,0.5094559,-0.4022353,0.539797,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
870,22.93323,left,0.6658103,0.3733385,0.005786061,0.5464674,-0.4154273,0.4360022,0.5819757,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
870,22.93323,right,0.678005,-0.02862486,-0.01281428,0.5360146,0.5095599,-0.404183,0.538213,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
871,22.95522,left,0.6647221,0.3698159,0.004526138,0.5465425,-0.4142806,0.4327204,0.5851632,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
871,22.95522,right,0.6769987,-0.02632117,-0.01478153,0.5371702,0.507807,-0.405752,0.5375366,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
872,22.97709,left,0.6644635,0.3665785,0.00539732,0.5451027,-0.4120328,0.4311097,0.5892678,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
872,22.97709,right,0.6761546,-0.02443433,-0.01707512,0.5372125,0.5068258,-0.4073149,0.5372383,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
873,22.99889,left,0.6643738,0.3636222,0.006259322,0.5416688,-0.4126771,0.4326608,0.5908446,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
873,22.99889,right,0.6754336,-0.02276091,-0.01974213,0.5363102,0.505479,-0.4099399,0.5374119,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
874,23.02098,left,0.664205,0.3603058,0.006785989,0.5362458,-0.4175676,0.4359832,0.5899122,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
874,23.02098,right,0.6748345,-0.02135858,-0.02155733,0.5365749,0.5043498,-0.4112913,0.5371761,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
875,23.0428,left,0.6637276,0.356734,0.006874919,0.5314921,-0.4223272,0.4379195,0.5893916,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
875,23.0428,right,0.6741439,-0.02016357,-0.02280283,0.5352877,0.5057823,-0.4143086,0.5347894,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
876,23.06464,left,0.6631716,0.3533911,0.007061362,0.5286564,-0.4246763,0.4382826,0.5899838,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
876,23.06464,right,0.6734266,-0.01943111,-0.02402323,0.5342682,0.5063074,-0.4159965,0.5340012,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
877,23.08681,left,0.6628096,0.3505754,0.006908894,0.5281214,-0.4247116,0.4368035,0.5915323,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
877,23.08681,right,0.6728861,-0.01949537,-0.02449363,0.5343096,0.5061861,-0.4147895,0.5350127,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
